Date,Adj Close,Close,High,Low,Open,Volume
,MA,MA,MA,MA,MA,MA
2024-02-20,449.85980224609375,451.75,455.8500061035156,450.1199951171875,452.79998779296875,5044200
2024-02-21,457.1292419433594,459.04998779296875,459.6000061035156,452.0,453.30999755859375,2896500
2024-02-22,469.5869140625,471.55999755859375,472.5,461.5799865722656,461.80999755859375,2572800
2024-02-23,471.4391784667969,473.4200134277344,475.1700134277344,471.8599853515625,473.7300109863281,1764100
2024-02-26,472.5245666503906,474.510009765625,475.0799865722656,472.0,473.0,2066900
2024-02-27,472.7635498046875,474.75,475.0,469.95001220703125,474.54998779296875,2011100
2024-02-28,476.8464050292969,478.8500061035156,479.1400146484375,473.6700134277344,474.1700134277344,1931900
2024-02-29,472.7735290527344,474.760009765625,478.3900146484375,472.04998779296875,478.0,3072500
2024-03-01,474.63568115234375,476.6300048828125,477.5,473.8999938964844,474.9100036621094,1748300
2024-03-04,466.52972412109375,468.489990234375,476.6300048828125,465.7699890136719,475.6700134277344,3212400
2024-03-05,465.56378173828125,467.5199890136719,469.239990234375,464.6199951171875,467.3699951171875,2015100
2024-03-06,469.6267395019531,471.6000061035156,473.6199951171875,467.1600036621094,467.1600036621094,1917100
2024-03-07,465.583740234375,467.5400085449219,473.2699890136719,465.8900146484375,473.20001220703125,2178100
2024-03-08,467.2965393066406,469.260009765625,471.6199951171875,467.1000061035156,467.1000061035156,1596900
2024-03-11,467.19696044921875,469.1600036621094,469.3699951171875,464.69000244140625,469.0,1774500
2024-03-12,470.89141845703125,472.8699951171875,474.3699951171875,468.7099914550781,470.5299987792969,1853900
2024-03-13,473.6199645996094,475.6099853515625,476.1600036621094,472.7799987792969,474.2300109863281,2103900
2024-03-14,477.4737854003906,479.4800109863281,482.0,477.17999267578125,481.0199890136719,2757700
2024-03-15,473.8390197753906,475.8299865722656,478.4599914550781,473.0799865722656,473.3399963378906,4179300
2024-03-18,476.8862609863281,478.8900146484375,480.82000732421875,476.6499938964844,478.6400146484375,2072300
2024-03-19,481.974853515625,484.0,484.6099853515625,479.510009765625,481.6199951171875,2049500
2024-03-20,485.9979553222656,488.0400085449219,488.45001220703125,483.6400146484375,484.32000732421875,1691100
2024-03-21,486.595458984375,488.6400146484375,490.0,483.3999938964844,488.5299987792969,2580300
2024-03-22,479.6546325683594,481.6700134277344,488.8900146484375,481.4599914550781,488.30999755859375,2277300
2024-03-25,474.0481872558594,476.0400085449219,482.32000732421875,474.4100036621094,481.6000061035156,2600300
2024-03-26,474.8049621582031,476.79998779296875,480.0,472.30999755859375,477.7200012207031,2515100
2024-03-27,475.9501647949219,477.95001220703125,482.1600036621094,474.75,480.5,2309400
2024-03-28,479.5550231933594,481.57000732421875,482.42999267578125,477.2799987792969,477.9100036621094,2214500
2024-04-01,476.39825439453125,478.3999938964844,483.2799987792969,477.3299865722656,480.6600036621094,1648200
2024-04-02,477.4239807128906,479.42999267578125,480.4100036621094,476.29998779296875,476.9700012207031,3265100
2024-04-03,475.4223937988281,477.4200134277344,483.29998779296875,477.2099914550781,480.44000244140625,2265000
2024-04-04,467.80438232421875,469.7699890136719,481.9599914550781,469.0,479.9700012207031,2552600
2024-04-05,475.1535339355469,477.1499938964844,479.30999755859375,472.5299987792969,474.0,2462400
2024-04-08,477.50689697265625,478.8500061035156,479.67999267578125,474.2799987792969,476.3999938964844,1961800
2024-04-09,470.8356628417969,472.1600036621094,478.8900146484375,467.8299865722656,477.9700012207031,2218000
2024-04-10,467.85406494140625,469.1700134277344,474.3900146484375,468.8500061035156,470.1700134277344,2710500
2024-04-11,466.9964294433594,468.30999755859375,470.3500061035156,464.19000244140625,468.2799987792969,2299900
2024-04-12,464.07464599609375,465.3800048828125,469.5199890136719,462.1099853515625,466.0,2486300
2024-04-15,458.5003356933594,459.7900085449219,471.0,458.42999267578125,470.239990234375,2070500
2024-04-16,458.5302734375,459.82000732421875,463.3800048828125,459.0,460.0,1787200
2024-04-17,458.8692932128906,460.1600036621094,463.4100036621094,458.1499938964844,462.7699890136719,1735000
2024-04-18,453.42462158203125,454.70001220703125,461.9100036621094,453.79998779296875,460.5,1998900
2024-04-19,454.1127014160156,455.3900146484375,459.8599853515625,452.5899963378906,458.8900146484375,2546300
2024-04-22,455.4688720703125,456.75,460.739990234375,455.1300048828125,457.5,2157400
2024-04-23,461.5218811035156,462.82000732421875,462.9800109863281,457.30999755859375,458.4800109863281,2029100
2024-04-24,461.2027282714844,462.5,468.1499938964844,460.3500061035156,465.2900085449219,4043100
2024-04-25,460.8138122558594,462.1099853515625,464.0,456.7200012207031,460.94000244140625,2006500
2024-04-26,461.12298583984375,462.4200134277344,464.82000732421875,460.94000244140625,462.9100036621094,1963300
2024-04-29,455.8179016113281,457.1000061035156,461.5899963378906,455.67999267578125,460.95001220703125,2120700
2024-04-30,449.9344482421875,451.20001220703125,457.7200012207031,450.8800048828125,456.260009765625,2698800
2024-05-01,440.8300476074219,442.07000732421875,448.9800109863281,438.3800048828125,445.79998779296875,4979100
2024-05-02,439.8627624511719,441.1000061035156,444.6600036621094,438.04998779296875,443.0,3866500
2024-05-03,442.3357849121094,443.5799865722656,445.260009765625,436.8999938964844,444.9100036621094,3711500
2024-05-06,448.10955810546875,449.3699951171875,450.5,445.55999755859375,447.2300109863281,2536200
2024-05-07,451.78924560546875,453.05999755859375,453.29998779296875,447.5299987792969,451.760009765625,2345300
2024-05-08,453.4944152832031,454.7699890136719,455.1099853515625,449.9200134277344,454.0,2332400
2024-05-09,454.21240234375,455.489990234375,456.0299987792969,453.54998779296875,453.54998779296875,1970100
2024-05-10,455.6982421875,456.9800109863281,458.5799865722656,454.9800109863281,457.3299865722656,1729900
2024-05-13,456.4760437011719,457.760009765625,458.7200012207031,455.510009765625,456.92999267578125,2069300
2024-05-14,452.926025390625,454.20001220703125,458.9800109863281,449.29998779296875,457.9200134277344,2991000
2024-05-15,456.7153625488281,458.0,458.6000061035156,452.7900085449219,452.7900085449219,2437800
2024-05-16,457.5829162597656,458.8699951171875,464.92999267578125,458.82000732421875,460.0,2412200
2024-05-17,458.9789733886719,460.2699890136719,461.69000244140625,458.1099853515625,460.45001220703125,1985900
2024-05-20,458.3707275390625,459.6600036621094,462.2200012207031,458.7799987792969,459.4800109863281,1397200
2024-05-21,457.8122863769531,459.1000061035156,460.3900146484375,455.6300048828125,457.9100036621094,2166000
2024-05-22,455.239501953125,456.5199890136719,462.5,455.1700134277344,458.8999938964844,1713700
2024-05-23,449.94439697265625,451.2099914550781,458.04998779296875,450.44000244140625,456.5199890136719,2084600
2024-05-24,449.91448974609375,451.17999267578125,454.45001220703125,450.32000732421875,452.510009765625,2162100
2024-05-28,443.8315734863281,445.0799865722656,450.6300048828125,442.3999938964844,450.0,2670800
2024-05-29,441.22894287109375,442.4700012207031,444.55999755859375,441.79998779296875,442.1099853515625,1876900
2024-05-30,440.8599853515625,442.1000061035156,444.19000244140625,440.6700134277344,442.2099914550781,2189900
2024-05-31,445.8160400390625,447.07000732421875,447.3399963378906,439.260009765625,442.69000244140625,3917100
2024-06-03,441.9468994140625,443.19000244140625,445.0,437.8900146484375,443.4800109863281,2123800
2024-06-04,443.5224609375,444.7699890136719,444.8800048828125,441.32000732421875,443.3599853515625,2096600
2024-06-05,445.4071960449219,446.6600036621094,447.57000732421875,442.30999755859375,446.79998779296875,2157000
2024-06-06,447.4215087890625,448.67999267578125,449.7799987792969,444.6300048828125,448.489990234375,1887100
2024-06-07,448.5284118652344,449.7900085449219,453.0,447.260009765625,449.45001220703125,1664700
2024-06-10,447.9898986816406,449.25,450.1700134277344,444.3699951171875,448.4200134277344,1954500
2024-06-11,447.7804870605469,449.0400085449219,449.25,445.1099853515625,447.8399963378906,1777300
2024-06-12,441.7574462890625,443.0,452.5,441.6000061035156,451.489990234375,2738900
2024-06-13,443.7518310546875,445.0,445.1499938964844,439.32000732421875,443.0,2916600
2024-06-14,443.38287353515625,444.6300048828125,444.9599914550781,441.20001220703125,443.3399963378906,2161500
2024-06-17,446.85308837890625,448.1099853515625,449.3399963378906,441.67999267578125,442.42999267578125,2351900
2024-06-18,448.84747314453125,450.1099853515625,451.20001220703125,446.70001220703125,447.05999755859375,2636500
2024-06-20,451.24078369140625,452.510009765625,454.4800109863281,448.3599853515625,451.05999755859375,3006800
2024-06-21,453.57421875,454.8500061035156,455.29998779296875,450.260009765625,452.19000244140625,5062400
2024-06-24,455.67828369140625,456.9599914550781,463.07000732421875,454.92999267578125,454.92999267578125,2597100
2024-06-25,454.3719482421875,455.6499938964844,460.30999755859375,453.79998779296875,458.4800109863281,2529600
2024-06-26,451.1111145019531,452.3800048828125,454.67999267578125,451.3900146484375,452.75,2451400
2024-06-27,441.5081481933594,442.75,448.70001220703125,442.0,448.57000732421875,3313800
2024-06-28,439.922607421875,441.1600036621094,448.29998779296875,438.7200012207031,444.6400146484375,4105000
2024-07-01,436.3825378417969,437.6099853515625,442.4700012207031,435.54998779296875,440.79998779296875,3149700
2024-07-02,443.4028015136719,444.6499938964844,444.760009765625,435.0,435.0,2061300
2024-07-03,446.92291259765625,448.17999267578125,449.2900085449219,444.2799987792969,445.32000732421875,3192400
2024-07-05,448.229248046875,449.489990234375,449.95001220703125,444.2799987792969,447.1099853515625,2220700
2024-07-08,444.98834228515625,446.239990234375,450.6099853515625,445.0,449.2799987792969,1802700
2024-07-09,444.1095275878906,444.70001220703125,447.5799865722656,442.7900085449219,446.6499938964844,1608400
2024-07-10,433.064208984375,433.6400146484375,437.4100036621094,429.04998779296875,434.6099853515625,4760900
2024-07-11,435.84051513671875,436.4200134277344,437.7699890136719,430.1099853515625,432.0,4032600
2024-07-12,439.5256042480469,440.1099853515625,442.2300109863281,437.32000732421875,437.3999938964844,2645600
2024-07-15,443.41046142578125,444.0,444.3999938964844,438.739990234375,440.3299865722656,1727700
2024-07-16,442.9410705566406,443.5299987792969,447.1600036621094,439.70001220703125,446.94000244140625,2846600
2024-07-17,450.5609436035156,451.1600036621094,451.5199890136719,442.05999755859375,442.3999938964844,2925000
2024-07-18,448.1241760253906,448.7200012207031,455.42999267578125,447.4800109863281,448.75,3339900
2024-07-19,443.1008605957031,443.69000244140625,451.239990234375,443.57000732421875,451.2200012207031,2121700
2024-07-22,447.34521484375,447.94000244140625,448.8500061035156,443.25,445.4100036621094,2111700
2024-07-23,441.13348388671875,441.7200012207031,448.739990234375,441.1099853515625,448.04998779296875,2385500
2024-07-24,431.87579345703125,432.45001220703125,435.8599853515625,428.8599853515625,434.0,3764800
2024-07-25,429.0295715332031,429.6000061035156,437.70001220703125,429.55999755859375,433.94000244140625,2384300
2024-07-26,437.5981750488281,438.17999267578125,440.7799987792969,432.1099853515625,432.2799987792969,2039600
2024-07-29,440.7140197753906,441.29998779296875,442.9200134277344,435.4200134277344,438.79998779296875,2248600
2024-07-30,446.85589599609375,447.45001220703125,448.7300109863281,443.010009765625,443.7699890136719,2266900
2024-07-31,463.0942687988281,463.7099914550781,474.0,457.5400085449219,462.0,4313600
2024-08-01,461.7960205078125,462.4100036621094,467.5,459.19000244140625,465.4599914550781,2590100
2024-08-02,461.4065246582031,462.0199890136719,466.75,458.6099853515625,460.2200012207031,3808100
2024-08-05,441.4131164550781,442.0,461.29998779296875,439.5899963378906,455.0,4496700
2024-08-06,447.7047424316406,448.29998779296875,455.45001220703125,442.1099853515625,443.2200012207031,2758900
2024-08-07,449.2427062988281,449.8399963378906,456.9200134277344,449.0400085449219,450.5299987792969,2059800
2024-08-08,454.9750671386719,455.5799865722656,456.2699890136719,451.0299987792969,452.239990234375,1585400
2024-08-09,456.1734924316406,456.7799987792969,458.79998779296875,453.4599914550781,455.5799865722656,1760200
2024-08-12,455.0849304199219,455.69000244140625,458.4599914550781,453.8900146484375,457.7699890136719,1760000
2024-08-13,458.7500305175781,459.3599853515625,459.6400146484375,454.8900146484375,458.1400146484375,1816100
2024-08-14,459.54901123046875,460.1600036621094,460.5400085449219,456.07000732421875,459.260009765625,1654100
2024-08-15,468.087646484375,468.7099914550781,469.0,464.0,465.1000061035156,2130500
2024-08-16,468.2574157714844,468.8800048828125,470.260009765625,466.0400085449219,468.0,1921900
2024-08-19,466.3599548339844,466.9800109863281,470.1499938964844,465.5199890136719,469.0,1690800
2024-08-20,468.4971008300781,469.1199951171875,469.6700134277344,465.510009765625,468.1300048828125,1763300
2024-08-21,467.3785705566406,468.0,469.0899963378906,464.5199890136719,468.5400085449219,2105900
2024-08-22,468.197509765625,468.82000732421875,470.9100036621094,466.70001220703125,469.489990234375,1538200
2024-08-23,465.8206481933594,466.44000244140625,470.3399963378906,461.8999938964844,470.29998779296875,1986300
2024-08-26,468.01776123046875,468.6400146484375,470.5299987792969,467.0,468.1000061035156,1434400
2024-08-27,474.3592834472656,474.989990234375,475.5,468.2200012207031,471.0799865722656,1635900
2024-08-28,471.17352294921875,471.79998779296875,476.4100036621094,468.8699951171875,475.0,1445300
2024-08-29,480.1615905761719,480.79998779296875,481.9200134277344,474.4700012207031,474.4700012207031,1893400
2024-08-30,482.6982116699219,483.3399963378906,485.739990234375,479.6499938964844,481.8399963378906,2982100
2024-09-03,481.4798278808594,482.1199951171875,486.69000244140625,480.0400085449219,482.4700012207031,2063700
2024-09-04,482.4985046386719,483.1400146484375,486.1700134277344,481.17999267578125,482.0899963378906,2156300
2024-09-05,476.72613525390625,477.3599853515625,484.1600036621094,473.1099853515625,483.1400146484375,2293500
2024-09-06,475.48779296875,476.1199951171875,480.44000244140625,474.7099914550781,477.1099853515625,2116200
2024-09-09,486.4432373046875,487.0899963378906,489.2099914550781,479.57000732421875,480.5,2343600
2024-09-10,487.3719787597656,488.0199890136719,488.3299865722656,482.3299865722656,487.1000061035156,2234100
2024-09-11,487.5317687988281,488.17999267578125,489.1099853515625,477.8399963378906,486.5199890136719,2480000
2024-09-12,491.45654296875,492.1099853515625,492.8800048828125,483.0,486.95001220703125,2299500
2024-09-13,492.70489501953125,493.3599853515625,496.8500061035156,491.45001220703125,493.1000061035156,2204700
2024-09-16,497.04913330078125,497.7099914550781,498.32000732421875,493.3900146484375,495.29998779296875,1589200
2024-09-17,500.32476806640625,500.989990234375,501.739990234375,497.8500061035156,498.6000061035156,2202800
2024-09-18,494.1030578613281,494.760009765625,501.79998779296875,494.0400085449219,501.2799987792969,2193800
2024-09-19,492.3553771972656,493.010009765625,501.1300048828125,486.25,500.0,3517200
2024-09-20,492.0857238769531,492.739990234375,493.5299987792969,487.739990234375,489.6499938964844,3470200
2024-09-23,496.47991943359375,497.1400146484375,497.69000244140625,491.29998779296875,493.1600036621094,2191300
2024-09-24,486.7628173828125,487.4100036621094,493.25,484.4200134277344,492.67999267578125,4143700
2024-09-25,488.80010986328125,489.45001220703125,489.8999938964844,483.5400085449219,484.760009765625,3483200
2024-09-26,490.61767578125,491.2699890136719,493.6300048828125,489.0,491.0,3073700
2024-09-27,492.98455810546875,493.6400146484375,496.0,490.3900146484375,491.0299987792969,2177200
2024-09-30,493.1443176269531,493.79998779296875,494.989990234375,490.1099853515625,491.7799987792969,2862400
2024-10-01,495.7209167480469,496.3800048828125,498.0299987792969,493.1099853515625,497.260009765625,3748100
2024-10-02,494.9119873046875,495.57000732421875,495.9100036621094,489.67999267578125,492.94000244140625,1736500
2024-10-03,494.3127746582031,494.9700012207031,497.0899963378906,493.0,495.54998779296875,1382200
2024-10-04,497.0391540527344,497.70001220703125,499.04998779296875,492.4700012207031,495.55999755859375,1935600
2024-10-07,490.64764404296875,491.29998779296875,498.5299987792969,490.75,497.3299865722656,1990500
2024-10-08,496.3999938964844,497.05999755859375,497.5299987792969,491.5299987792969,492.5,1750100
2024-10-09,499.95001220703125,499.95001220703125,500.75,495.5899963378906,498.3800048828125,1707500
2024-10-10,498.0199890136719,498.0199890136719,500.7200012207031,495.8399963378906,500.0,1491000
2024-10-11,502.260009765625,502.260009765625,502.9200134277344,496.4700012207031,496.510009765625,1919900
2024-10-14,506.6600036621094,506.6600036621094,508.7900085449219,502.04998779296875,504.3599853515625,2127000
2024-10-15,507.2300109863281,507.2300109863281,509.8800048828125,504.0,505.6199951171875,2885900
2024-10-16,514.0700073242188,514.0700073242188,515.4000244140625,506.0,506.3500061035156,2956700
2024-10-17,513.760009765625,513.760009765625,517.0399780273438,511.5199890136719,516.2899780273438,2227400
2024-10-18,516.3400268554688,516.3400268554688,518.0,512.5800170898438,514.5399780273438,2604600
2024-10-21,515.010009765625,515.010009765625,518.8200073242188,513.9400024414062,516.989990234375,2217500
2024-10-22,513.02001953125,513.02001953125,514.5499877929688,510.5,511.1499938964844,1855800
2024-10-23,513.72998046875,513.72998046875,514.719970703125,511.8999938964844,512.6599731445312,1759700
2024-10-24,510.6199951171875,510.6199951171875,513.3400268554688,509.4599914550781,511.8999938964844,1911900
2024-10-25,507.3599853515625,507.3599853515625,514.72998046875,505.6199951171875,512.5,1582200
2024-10-28,508.2099914550781,508.2099914550781,510.8599853515625,506.1400146484375,507.3999938964844,2186400
2024-10-29,506.2799987792969,506.2799987792969,511.3900146484375,505.70001220703125,507.5400085449219,2066300
2024-10-30,513.6900024414062,513.6900024414062,516.4500122070312,507.0,512.52001953125,3121000
2024-10-31,499.5899963378906,499.5899963378906,527.9000244140625,499.0299987792969,521.25,5523300
2024-11-01,508.0799865722656,508.0799865722656,510.54998779296875,498.5299987792969,500.44000244140625,3753700
2024-11-04,505.5799865722656,505.5799865722656,510.0,503.0299987792969,509.1400146484375,2165100
2024-11-05,505.55999755859375,505.55999755859375,508.1499938964844,503.6099853515625,505.5799865722656,2132900
2024-11-06,521.1300048828125,521.1300048828125,523.0,515.9400024414062,520.8599853515625,3673700
2024-11-07,517.8800048828125,517.8800048828125,524.030029296875,516.5900268554688,523.989990234375,2382300
2024-11-08,524.760009765625,524.760009765625,528.8400268554688,519.530029296875,520.3400268554688,2215600
2024-11-11,530.1199951171875,530.1199951171875,534.030029296875,528.52001953125,528.8499755859375,2213400
2024-11-12,529.1699829101562,529.1699829101562,530.9000244140625,527.2999877929688,529.0999755859375,2577600
2024-11-13,521.8800048828125,521.8800048828125,530.5,516.4199829101562,530.010009765625,2681500
2024-11-14,520.4000244140625,520.4000244140625,522.3599853515625,517.6500244140625,520.6199951171875,2480400
2024-11-15,521.8900146484375,521.8900146484375,523.3900146484375,518.0,518.530029296875,2408100
2024-11-18,521.6300048828125,521.6300048828125,523.489990234375,517.0,518.5900268554688,2493400
2024-11-19,519.4600219726562,519.4600219726562,522.6500244140625,516.760009765625,518.780029296875,2716000
2024-11-20,512.5399780273438,512.5399780273438,522.5,511.0,521.530029296875,2409400
2024-11-21,515.0999755859375,515.0999755859375,520.1199951171875,511.5799865722656,513.22998046875,3077300
2024-11-22,520.8599853515625,520.8599853515625,521.7100219726562,516.1799926757812,516.9299926757812,3130400
2024-11-25,526.5999755859375,526.5999755859375,528.25,521.02001953125,521.6400146484375,4503900
2024-11-26,528.47998046875,528.47998046875,530.6500244140625,525.0599975585938,527.9000244140625,2326800
2024-11-27,532.3800048828125,532.3800048828125,533.6199951171875,526.5800170898438,529.0499877929688,2086300
2024-11-29,532.9400024414062,532.9400024414062,535.77001953125,530.030029296875,533.010009765625,1760600
2024-12-02,531.3599853515625,531.3599853515625,534.8200073242188,526.22998046875,532.9299926757812,2355100
2024-12-03,526.1799926757812,526.1799926757812,534.8200073242188,525.9600219726562,534.6699829101562,2319400
2024-12-04,521.1400146484375,521.1400146484375,526.280029296875,518.1699829101562,523.6400146484375,2630000
2024-12-05,524.77001953125,524.77001953125,527.469970703125,522.1699829101562,524.5999755859375,2538600
